"Year","Site","Treatment","Block","Plot","Species","Rel.cover","Accepted Latin Name or category"
2017,06MAT,F5,3,1,litter,6.0,Mixed dead litter
2017,06MAT,F5,3,2,litter,4.0,Mixed dead litter
2017,06MAT,F5,3,3,litter,9.6,Mixed dead litter
2017,06MAT,F5,3,4,litter,10.0,Mixed dead litter
2017,06MAT,F5,3,5,litter,5.3,Mixed dead litter
2017,06MAT,F5,3,6,litter,5.3,Mixed dead litter
2017,06MAT,F5,3,8,litter,8.1,Mixed dead litter
2017,06MAT,F10,3,1,litter,2.1,Mixed dead litter
2017,06MAT,F10,3,2,litter,2.2,Mixed dead litter
2017,06MAT,F10,3,3,litter,15.1,Mixed dead litter
2017,06MAT,F10,3,4,litter,7.3,Mixed dead litter
2017,06MAT,F10,3,5,litter,3.6,Mixed dead litter
2017,06MAT,F10,3,6,litter,3.1,Mixed dead litter
2017,06MAT,F10,3,7,litter,3.9,Mixed dead litter
2017,06MAT,F10,3,8,litter,2.2,Mixed dead litter
2018,06MAT,CT,1,1,litter,9.2,Mixed dead litter
2018,06MAT,CT,1,2,litter,11.3,Mixed dead litter
2018,06MAT,CT,1,3,litter,9.9,Mixed dead litter
2018,06MAT,CT,1,4,litter,12.1,Mixed dead litter
2018,06MAT,CT,1,5,litter,8.5,Mixed dead litter
2018,06MAT,CT,1,6,litter,17.9,Mixed dead litter
2018,06MAT,CT,1,7,litter,8.1,Mixed dead litter
2018,06MAT,CT,1,8,litter,8.5,Mixed dead litter
2018,06MAT,F2,1,1,litter,12.9,Mixed dead litter
2018,06MAT,F2,1,2,litter,10.3,Mixed dead litter
2018,06MAT,F2,1,3,litter,17.3,Mixed dead litter
2018,06MAT,F2,1,4,litter,3.6,Mixed dead litter
2018,06MAT,F2,1,5,litter,6.5,Mixed dead litter
2018,06MAT,F2,1,6,litter,4.5,Mixed dead litter
2018,06MAT,F2,1,7,litter,6.8,Mixed dead litter
2018,06MAT,F2,1,8,litter,7.0,Mixed dead litter
2018,06MAT,F5,1,1,litter,6.6,Mixed dead litter
2018,06MAT,F5,1,2,litter,5.8,Mixed dead litter
2018,06MAT,F5,1,3,litter,9.7,Mixed dead litter
2018,06MAT,F5,1,4,litter,6.1,Mixed dead litter
2018,06MAT,F5,1,5,litter,10.9,Mixed dead litter
2018,06MAT,F5,1,6,litter,7.4,Mixed dead litter
2018,06MAT,F5,1,7,litter,2.4,Mixed dead litter
2018,06MAT,F5,1,8,litter,9.5,Mixed dead litter
2018,06MAT,F10,1,1,litter,4.8,Mixed dead litter
2018,06MAT,F10,1,2,litter,3.6,Mixed dead litter
2018,06MAT,F10,1,3,litter,1.8,Mixed dead litter
2018,06MAT,F10,1,4,litter,8.2,Mixed dead litter
2018,06MAT,F10,1,5,litter,13.3,Mixed dead litter
2018,06MAT,F10,1,6,litter,6.1,Mixed dead litter
2018,06MAT,F10,1,7,litter,2.7,Mixed dead litter
2018,06MAT,F10,1,8,litter,19.0,Mixed dead litter
2018,06MAT,CT,2,1,litter,10.9,Mixed dead litter
2018,06MAT,CT,2,2,litter,8.3,Mixed dead litter
2018,06MAT,CT,2,3,litter,5.8,Mixed dead litter
2018,06MAT,CT,2,4,litter,13.9,Mixed dead litter
2018,06MAT,CT,2,5,litter,10.4,Mixed dead litter
2018,06MAT,CT,2,6,litter,8.2,Mixed dead litter
2018,06MAT,CT,2,7,litter,8.4,Mixed dead litter
2018,06MAT,CT,2,8,litter,2.8,Mixed dead litter
2018,06MAT,F2,2,1,litter,2.8,Mixed dead litter
2018,06MAT,F2,2,2,litter,3.3,Mixed dead litter
2018,06MAT,F2,2,3,litter,2.3,Mixed dead litter
2018,06MAT,F2,2,4,litter,2.1,Mixed dead litter
2018,06MAT,F2,2,5,litter,2.1,Mixed dead litter
2018,06MAT,F2,2,6,litter,2.6,Mixed dead litter
2018,06MAT,F2,2,7,litter,3.7,Mixed dead litter
2018,06MAT,F2,2,8,litter,3.4,Mixed dead litter
2018,06MAT,F5,2,1,litter,11.2,Mixed dead litter
2018,06MAT,F5,2,2,litter,3.8,Mixed dead litter
2018,06MAT,F5,2,3,litter,5.4,Mixed dead litter
2018,06MAT,F5,2,4,litter,11.7,Mixed dead litter
2018,06MAT,F5,2,5,litter,5.5,Mixed dead litter
2018,06MAT,F5,2,6,litter,5.9,Mixed dead litter
2018,06MAT,F5,2,7,litter,6.3,Mixed dead litter
2018,06MAT,F5,2,8,litter,5.2,Mixed dead litter
2018,06MAT,F10,2,1,litter,6.6,Mixed dead litter
2018,06MAT,F10,2,2,litter,6.8,Mixed dead litter
2018,06MAT,F10,2,3,litter,8.2,Mixed dead litter
2018,06MAT,F10,2,4,litter,6.6,Mixed dead litter
2018,06MAT,F10,2,5,litter,4.0,Mixed dead litter
2018,06MAT,F10,2,6,litter,2.6,Mixed dead litter
2018,06MAT,F10,2,7,litter,1.1,Mixed dead litter
2018,06MAT,F10,2,8,litter,1.7,Mixed dead litter
2018,06MAT,CT,3,1,litter,6.9,Mixed dead litter
2018,06MAT,CT,3,2,litter,11.2,Mixed dead litter
2018,06MAT,CT,3,3,litter,13.1,Mixed dead litter
2018,06MAT,CT,3,4,litter,11.4,Mixed dead litter
2018,06MAT,CT,3,5,litter,14.1,Mixed dead litter
2018,06MAT,CT,3,6,litter,16.6,Mixed dead litter
2018,06MAT,CT,3,7,litter,7.3,Mixed dead litter
2018,06MAT,CT,3,8,litter,14.8,Mixed dead litter
2018,06MAT,F2,3,1,litter,4.3,Mixed dead litter
2018,06MAT,F2,3,2,litter,3.8,Mixed dead litter
2018,06MAT,F2,3,3,litter,7.1,Mixed dead litter
2018,06MAT,F2,3,4,litter,12.5,Mixed dead litter
2018,06MAT,F2,3,5,litter,11.1,Mixed dead litter
2018,06MAT,F2,3,6,litter,12.9,Mixed dead litter
2018,06MAT,F2,3,7,litter,10.1,Mixed dead litter
2018,06MAT,F2,3,8,litter,6.0,Mixed dead litter
2018,06MAT,F5,3,1,litter,21.9,Mixed dead litter
2018,06MAT,F5,3,2,litter,23.2,Mixed dead litter
2018,06MAT,F5,3,3,litter,1.5,Mixed dead litter
2018,06MAT,F5,3,4,litter,9.3,Mixed dead litter
2018,06MAT,F5,3,5,litter,9.4,Mixed dead litter
2018,06MAT,F5,3,6,litter,7.2,Mixed dead litter
2018,06MAT,F5,3,7,litter,13.8,Mixed dead litter
2018,06MAT,F5,3,8,litter,11.6,Mixed dead litter
2018,06MAT,F10,3,1,litter,18.4,Mixed dead litter
2018,06MAT,F10,3,2,litter,7.7,Mixed dead litter
2018,06MAT,F10,3,3,litter,12.9,Mixed dead litter
2018,06MAT,F10,3,4,litter,21.6,Mixed dead litter
2018,06MAT,F10,3,5,litter,31.2,Mixed dead litter
2018,06MAT,F10,3,6,litter,32.1,Mixed dead litter
2018,06MAT,F10,3,7,litter,23.4,Mixed dead litter
2018,06MAT,F10,3,8,litter,13.1,Mixed dead litter
2018,06MAT,CT,4,1,litter,9.5,Mixed dead litter
2018,06MAT,CT,4,2,litter,8.1,Mixed dead litter
2018,06MAT,CT,4,3,litter,13.3,Mixed dead litter
2018,06MAT,CT,4,4,litter,11.6,Mixed dead litter
2018,06MAT,CT,4,5,litter,5.3,Mixed dead litter
2018,06MAT,CT,4,6,litter,5.7,Mixed dead litter
2018,06MAT,CT,4,7,litter,9.3,Mixed dead litter
2018,06MAT,CT,4,8,litter,7.5,Mixed dead litter
2019,06MAT,CT,1,1,litter,17.9,Mixed dead litter
2019,06MAT,CT,1,2,litter,16.3,Mixed dead litter
2019,06MAT,CT,1,3,litter,12.6,Mixed dead litter
2019,06MAT,CT,1,4,litter,12.1,Mixed dead litter
2019,06MAT,CT,1,5,litter,9.1,Mixed dead litter
2019,06MAT,CT,1,6,litter,11.3,Mixed dead litter
2019,06MAT,CT,1,7,litter,11.4,Mixed dead litter
2019,06MAT,CT,1,8,litter,14.0,Mixed dead litter
2019,06MAT,F2,1,1,litter,8.5,Mixed dead litter
2019,06MAT,F2,1,2,litter,12.3,Mixed dead litter
2019,06MAT,F2,1,3,litter,14.3,Mixed dead litter
2019,06MAT,F2,1,4,litter,10.6,Mixed dead litter
2019,06MAT,F2,1,5,litter,9.7,Mixed dead litter
2019,06MAT,F2,1,6,litter,18.3,Mixed dead litter
2019,06MAT,F2,1,7,litter,7.4,Mixed dead litter
2019,06MAT,F2,1,8,litter,7.5,Mixed dead litter
2019,06MAT,F5,1,1,litter,8.2,Mixed dead litter
2019,06MAT,F5,1,2,litter,19.2,Mixed dead litter
2019,06MAT,F5,1,3,litter,9.8,Mixed dead litter
2019,06MAT,F5,1,5,litter,12.7,Mixed dead litter
2019,06MAT,F5,1,6,litter,15.5,Mixed dead litter
2019,06MAT,F5,1,7,litter,7.9,Mixed dead litter
2019,06MAT,F5,1,8,litter,1.4,Mixed dead litter
2019,06MAT,F10,1,1,litter,12.8,Mixed dead litter
2019,06MAT,F10,1,2,litter,12.1,Mixed dead litter
2019,06MAT,F10,1,3,litter,10.3,Mixed dead litter
2019,06MAT,F10,1,4,litter,8.1,Mixed dead litter
2019,06MAT,F10,1,5,litter,20.3,Mixed dead litter
2019,06MAT,F10,1,6,litter,10.0,Mixed dead litter
2019,06MAT,F10,1,7,litter,1.9,Mixed dead litter
2019,06MAT,F10,1,8,litter,14.8,Mixed dead litter
2019,06MAT,CT,2,1,litter,13.7,Mixed dead litter
2019,06MAT,CT,2,2,litter,5.4,Mixed dead litter
2019,06MAT,CT,2,3,litter,4.4,Mixed dead litter
2019,06MAT,CT,2,4,litter,6.7,Mixed dead litter
2019,06MAT,CT,2,5,litter,19.1,Mixed dead litter
2019,06MAT,CT,2,6,litter,13.5,Mixed dead litter
2019,06MAT,CT,2,7,litter,9.8,Mixed dead litter
2019,06MAT,CT,2,8,litter,5.6,Mixed dead litter
2019,06MAT,F2,2,1,litter,2.7,Mixed dead litter
2019,06MAT,F2,2,2,litter,0.6,Mixed dead litter
2019,06MAT,F2,2,3,litter,8.6,Mixed dead litter
2019,06MAT,F2,2,4,litter,4.2,Mixed dead litter
2019,06MAT,F2,2,5,litter,4.8,Mixed dead litter
2019,06MAT,F2,2,6,litter,3.2,Mixed dead litter
2019,06MAT,F2,2,7,litter,6.3,Mixed dead litter
2019,06MAT,F2,2,8,litter,11.6,Mixed dead litter
2019,06MAT,F5,2,1,litter,16.8,Mixed dead litter
2019,06MAT,F5,2,2,litter,10.5,Mixed dead litter
2019,06MAT,F5,2,3,litter,13.6,Mixed dead litter
2019,06MAT,F5,2,4,litter,22.4,Mixed dead litter
2019,06MAT,F5,2,5,litter,17.2,Mixed dead litter
2019,06MAT,F5,2,6,litter,12.0,Mixed dead litter
2019,06MAT,F5,2,7,litter,12.3,Mixed dead litter
2019,06MAT,F5,2,8,litter,7.1,Mixed dead litter
2019,06MAT,F10,2,1,litter,2.4,Mixed dead litter
2019,06MAT,F10,2,2,litter,9.8,Mixed dead litter
2019,06MAT,F10,2,3,litter,7.2,Mixed dead litter
2019,06MAT,F10,2,4,litter,4.7,Mixed dead litter
2019,06MAT,F10,2,5,litter,5.7,Mixed dead litter
2019,06MAT,F10,2,6,litter,2.7,Mixed dead litter
2019,06MAT,F10,2,7,litter,10.7,Mixed dead litter
2019,06MAT,F10,2,8,litter,3.2,Mixed dead litter
2019,06MAT,CT,3,1,litter,7.3,Mixed dead litter
2019,06MAT,CT,3,2,litter,13.7,Mixed dead litter
2019,06MAT,CT,3,4,litter,14.6,Mixed dead litter
2019,06MAT,CT,3,5,litter,18.3,Mixed dead litter
2019,06MAT,CT,3,6,litter,14.0,Mixed dead litter
2019,06MAT,CT,3,7,litter,17.2,Mixed dead litter
2019,06MAT,CT,3,8,litter,7.1,Mixed dead litter
2019,06MAT,F2,3,1,litter,6.7,Mixed dead litter
2019,06MAT,F2,3,2,litter,6.3,Mixed dead litter
2019,06MAT,F2,3,3,litter,8.2,Mixed dead litter
2019,06MAT,F2,3,4,litter,11.8,Mixed dead litter
2019,06MAT,F2,3,5,litter,7.8,Mixed dead litter
2019,06MAT,F2,3,6,litter,11.0,Mixed dead litter
2019,06MAT,F2,3,7,litter,14.9,Mixed dead litter
2019,06MAT,F2,3,8,litter,7.0,Mixed dead litter
2019,06MAT,F5,3,1,litter,20.8,Mixed dead litter
2019,06MAT,F5,3,2,litter,18.2,Mixed dead litter
2019,06MAT,F5,3,3,litter,7.8,Mixed dead litter
2019,06MAT,F5,3,4,litter,3.9,Mixed dead litter
2019,06MAT,F5,3,5,litter,8.6,Mixed dead litter
2019,06MAT,F5,3,6,litter,4.3,Mixed dead litter
2019,06MAT,F5,3,7,litter,9.8,Mixed dead litter
2019,06MAT,F5,3,8,litter,11.2,Mixed dead litter
2019,06MAT,F10,3,1,litter,8.1,Mixed dead litter
2019,06MAT,F10,3,2,litter,14.1,Mixed dead litter
2019,06MAT,F10,3,3,litter,31.1,Mixed dead litter
2019,06MAT,F10,3,4,litter,23.4,Mixed dead litter
2019,06MAT,F10,3,5,litter,28.4,Mixed dead litter
2019,06MAT,F10,3,6,litter,27.7,Mixed dead litter
2019,06MAT,F10,3,7,litter,23.5,Mixed dead litter
2019,06MAT,F10,3,8,litter,10.0,Mixed dead litter
2020,06MAT,CT,1,1,litter,3.7,Mixed dead litter
2020,06MAT,CT,1,2,litter,1.3,Mixed dead litter
2020,06MAT,CT,1,3,litter,3.1,Mixed dead litter
2020,06MAT,CT,1,4,litter,1.0,Mixed dead litter
2020,06MAT,CT,1,5,litter,2.5,Mixed dead litter
2020,06MAT,F2,1,1,litter,10.5,Mixed dead litter
2020,06MAT,F2,1,2,litter,6.8,Mixed dead litter
2020,06MAT,F2,1,3,litter,6.7,Mixed dead litter
2020,06MAT,F2,1,4,litter,2.9,Mixed dead litter
2020,06MAT,F2,1,5,litter,3.0,Mixed dead litter
2020,06MAT,F5,1,1,litter,2.6,Mixed dead litter
2020,06MAT,F5,1,2,litter,4.5,Mixed dead litter
2020,06MAT,F5,1,3,litter,2.5,Mixed dead litter
2020,06MAT,F5,1,4,litter,1.3,Mixed dead litter
2020,06MAT,F5,1,5,litter,5.9,Mixed dead litter
2020,06MAT,F10,1,1,litter,15.2,Mixed dead litter
2020,06MAT,F10,1,2,litter,10.6,Mixed dead litter
2020,06MAT,F10,1,3,litter,5.4,Mixed dead litter
2020,06MAT,F10,1,4,litter,2.7,Mixed dead litter
2020,06MAT,F10,1,5,litter,10.0,Mixed dead litter
2020,06MAT,F10,1,5,litter,12.0,Mixed dead litter
2020,06MAT,CT,2,1,litter,2.3,Mixed dead litter
2020,06MAT,CT,2,2,litter,1.3,Mixed dead litter
2020,06MAT,CT,2,3,litter,2.6,Mixed dead litter
2020,06MAT,CT,2,4,litter,3.1,Mixed dead litter
2020,06MAT,CT,2,5,litter,2.4,Mixed dead litter
2020,06MAT,F2,2,1,litter,1.5,Mixed dead litter
2020,06MAT,F2,2,2,litter,1.0,Mixed dead litter
2020,06MAT,F2,2,3,litter,3.0,Mixed dead litter
2020,06MAT,F2,2,4,litter,2.0,Mixed dead litter
2020,06MAT,F2,2,5,litter,1.2,Mixed dead litter
2020,06MAT,F5,2,1,litter,20.7,Mixed dead litter
2020,06MAT,F5,2,2,litter,4.1,Mixed dead litter
2020,06MAT,F5,2,3,litter,3.6,Mixed dead litter
2020,06MAT,F5,2,4,litter,4.6,Mixed dead litter
2020,06MAT,F5,2,5,litter,12.6,Mixed dead litter
2020,06MAT,F10,2,1,litter,4.5,Mixed dead litter
2020,06MAT,F10,2,2,litter,5.1,Mixed dead litter
2020,06MAT,F10,2,3,litter,5.6,Mixed dead litter
2020,06MAT,F10,2,4,litter,3.8,Mixed dead litter
2020,06MAT,F10,2,5,litter,2.6,Mixed dead litter
2020,06MAT,CT,3,1,litter,8.6,Mixed dead litter
2020,06MAT,CT,3,2,litter,6.0,Mixed dead litter
2020,06MAT,CT,3,3,litter,15.5,Mixed dead litter
2020,06MAT,CT,3,4,litter,9.9,Mixed dead litter
2020,06MAT,CT,3,5,litter,13.3,Mixed dead litter
2020,06MAT,F2,3,1,litter,2.7,Mixed dead litter
2020,06MAT,F2,3,2,litter,2.2,Mixed dead litter
2020,06MAT,F2,3,3,litter,3.5,Mixed dead litter
2020,06MAT,F2,3,4,litter,3.3,Mixed dead litter
2020,06MAT,F5,3,1,litter,8.1,Mixed dead litter
2020,06MAT,F5,3,2,litter,12.5,Mixed dead litter
2020,06MAT,F5,3,3,litter,4.4,Mixed dead litter
2020,06MAT,F5,3,4,litter,2.7,Mixed dead litter
2020,06MAT,F5,3,5,litter,2.9,Mixed dead litter
2020,06MAT,F10,3,1,litter,9.5,Mixed dead litter
2020,06MAT,F10,3,2,litter,8.3,Mixed dead litter
2020,06MAT,F10,3,3,litter,12.9,Mixed dead litter
2020,06MAT,F10,3,4,litter,14.1,Mixed dead litter
2020,06MAT,F10,3,5,litter,20.7,Mixed dead litter
2020,06MAT,CT,4,1,litter,6.0,Mixed dead litter
2020,06MAT,CT,4,2,litter,5.3,Mixed dead litter
2020,06MAT,CT,4,3,litter,8.9,Mixed dead litter
2020,06MAT,CT,4,4,litter,5.5,Mixed dead litter
2020,06MAT,CT,4,5,litter,5.4,Mixed dead litter
2008,06MAT,F5,2,1,Luz sp.,1.0,Luzula species
2008,06MAT,F5,2,3,Luz sp.,1.2,Luzula species
2010,06MAT,F5,1,8,Luz sp.,0.5,Luzula species
2010,06MAT,F5,2,3,Luz sp.,1.1,Luzula species
2010,06MAT,F5,2,4,Luz sp.,0.9,Luzula species
2015,06MAT,F5,3,1,Min sp.,1.2,Minuartia species
2015,06MAT,F10,3,1,Min sp.,0.6,Minuartia species
2008,06MAT,CT,1,1,moss,16.0,Mixed moss
2008,06MAT,CT,1,2,moss,26.7,Mixed moss
2008,06MAT,CT,1,3,moss,11.3,Mixed moss
2008,06MAT,CT,1,4,moss,11.4,Mixed moss
2008,06MAT,F2,1,1,moss,3.4,Mixed moss
2008,06MAT,F2,1,2,moss,8.9,Mixed moss
2008,06MAT,F2,1,3,moss,10.6,Mixed moss
2008,06MAT,F2,1,4,moss,11.8,Mixed moss
2008,06MAT,F5,1,1,moss,3.3,Mixed moss
2008,06MAT,F5,1,2,moss,8.8,Mixed moss
2008,06MAT,F5,1,3,moss,6.5,Mixed moss
2008,06MAT,F5,1,4,moss,3.2,Mixed moss
2008,06MAT,F10,1,1,moss,4.0,Mixed moss
2008,06MAT,F10,1,2,moss,2.9,Mixed moss
2008,06MAT,F10,1,3,moss,1.0,Mixed moss
2008,06MAT,F10,1,4,moss,3.9,Mixed moss
2008,06MAT,CT,2,1,moss,13.7,Mixed moss
2008,06MAT,CT,2,2,moss,12.9,Mixed moss
2008,06MAT,CT,2,3,moss,11.2,Mixed moss
2008,06MAT,CT,2,4,moss,10.9,Mixed moss
2008,06MAT,F2,2,1,moss,6.7,Mixed moss
2008,06MAT,F2,2,2,moss,12.2,Mixed moss
2008,06MAT,F2,2,3,moss,17.9,Mixed moss
2008,06MAT,F2,2,4,moss,5.9,Mixed moss
2008,06MAT,F5,2,1,moss,10.3,Mixed moss
2008,06MAT,F5,2,2,moss,8.8,Mixed moss
2008,06MAT,F5,2,3,moss,5.0,Mixed moss
2008,06MAT,F5,2,4,moss,4.1,Mixed moss
2008,06MAT,F10,2,1,moss,2.2,Mixed moss
2008,06MAT,F10,2,3,moss,3.4,Mixed moss
2008,06MAT,F10,2,4,moss,1.5,Mixed moss
2008,06MAT,CT,3,1,moss,6.3,Mixed moss
2008,06MAT,CT,3,2,moss,9.0,Mixed moss
2008,06MAT,CT,3,3,moss,9.3,Mixed moss
2008,06MAT,CT,3,4,moss,6.9,Mixed moss
2008,06MAT,F2,3,1,moss,17.6,Mixed moss
2008,06MAT,F2,3,2,moss,8.2,Mixed moss
2008,06MAT,F2,3,3,moss,17.6,Mixed moss
2008,06MAT,F2,3,4,moss,15.5,Mixed moss
2008,06MAT,F5,3,1,moss,4.0,Mixed moss
2008,06MAT,F5,3,2,moss,10.5,Mixed moss
2008,06MAT,F5,3,3,moss,4.4,Mixed moss
2008,06MAT,F5,3,4,moss,6.4,Mixed moss
2008,06MAT,F10,3,1,moss,2.9,Mixed moss
2008,06MAT,F10,3,2,moss,3.0,Mixed moss
2008,06MAT,F10,3,3,moss,3.8,Mixed moss
2008,06MAT,F10,3,4,moss,5.7,Mixed moss
2010,06MAT,CT,1,1,moss,9.9,Mixed moss
2010,06MAT,CT,1,2,moss,9.8,Mixed moss
2010,06MAT,CT,1,3,moss,19.2,Mixed moss
2010,06MAT,CT,1,4,moss,21.6,Mixed moss
2010,06MAT,CT,1,5,moss,11.2,Mixed moss
2010,06MAT,CT,1,6,moss,14.2,Mixed moss
2010,06MAT,CT,1,7,moss,17.3,Mixed moss
2010,06MAT,CT,1,8,moss,19.4,Mixed moss
2010,06MAT,F5,1,1,moss,6.0,Mixed moss
2010,06MAT,F5,1,2,moss,7.4,Mixed moss
2010,06MAT,F5,1,3,moss,7.4,Mixed moss
2010,06MAT,F5,1,4,moss,7.5,Mixed moss
2010,06MAT,F5,1,5,moss,10.2,Mixed moss
2010,06MAT,F5,1,6,moss,5.5,Mixed moss
2010,06MAT,F5,1,7,moss,15.5,Mixed moss
2010,06MAT,F5,1,8,moss,18.6,Mixed moss
2010,06MAT,F10,1,1,moss,5.0,Mixed moss
2010,06MAT,F10,1,2,moss,5.7,Mixed moss
2010,06MAT,F10,1,3,moss,5.0,Mixed moss
2010,06MAT,F10,1,4,moss,1.2,Mixed moss
2010,06MAT,F10,1,5,moss,4.0,Mixed moss
2010,06MAT,F10,1,6,moss,4.5,Mixed moss
2010,06MAT,F10,1,7,moss,3.2,Mixed moss
2010,06MAT,F10,1,8,moss,3.7,Mixed moss
2010,06MAT,CT,2,1,moss,16.0,Mixed moss
2010,06MAT,CT,2,2,moss,16.6,Mixed moss
2010,06MAT,CT,2,3,moss,8.1,Mixed moss
2010,06MAT,CT,2,4,moss,17.9,Mixed moss
2010,06MAT,CT,2,5,moss,12.2,Mixed moss
2010,06MAT,CT,2,6,moss,17.9,Mixed moss
2010,06MAT,CT,2,7,moss,4.8,Mixed moss
2010,06MAT,CT,2,8,moss,9.5,Mixed moss
2010,06MAT,F5,2,1,moss,3.5,Mixed moss
2010,06MAT,F5,2,2,moss,1.2,Mixed moss
2010,06MAT,F5,2,3,moss,5.4,Mixed moss
2010,06MAT,F5,2,4,moss,7.2,Mixed moss
2010,06MAT,F5,2,5,moss,2.6,Mixed moss
2010,06MAT,F5,2,6,moss,2.1,Mixed moss
2010,06MAT,F5,2,7,moss,4.2,Mixed moss
2010,06MAT,F5,2,8,moss,3.0,Mixed moss
2010,06MAT,F10,2,1,moss,0.8,Mixed moss
2010,06MAT,F10,2,2,moss,2.8,Mixed moss
2010,06MAT,F10,2,3,moss,1.0,Mixed moss
2010,06MAT,F10,2,4,moss,1.9,Mixed moss
2010,06MAT,F10,2,5,moss,4.7,Mixed moss
2010,06MAT,F10,2,6,moss,1.1,Mixed moss
2010,06MAT,CT,3,1,moss,10.2,Mixed moss
2010,06MAT,CT,3,2,moss,20.0,Mixed moss
2010,06MAT,CT,3,3,moss,19.2,Mixed moss
2010,06MAT,CT,3,4,moss,10.8,Mixed moss
2010,06MAT,CT,3,5,moss,21.3,Mixed moss
2010,06MAT,CT,3,6,moss,16.0,Mixed moss
2010,06MAT,CT,3,7,moss,11.3,Mixed moss
2010,06MAT,CT,3,8,moss,37.6,Mixed moss
2010,06MAT,F5,3,1,moss,4.2,Mixed moss
2010,06MAT,F5,3,2,moss,4.8,Mixed moss
2010,06MAT,F5,3,3,moss,6.0,Mixed moss
2010,06MAT,F5,3,4,moss,4.1,Mixed moss
2010,06MAT,F5,3,5,moss,0.6,Mixed moss
2010,06MAT,F5,3,6,moss,7.3,Mixed moss
2010,06MAT,F5,3,7,moss,8.1,Mixed moss
2010,06MAT,F5,3,8,moss,6.3,Mixed moss
2010,06MAT,F10,3,1,moss,1.1,Mixed moss
2010,06MAT,F10,3,2,moss,0.9,Mixed moss
2010,06MAT,F10,3,3,moss,1.8,Mixed moss
2010,06MAT,F10,3,4,moss,1.8,Mixed moss
2010,06MAT,F10,3,5,moss,7.4,Mixed moss
2010,06MAT,F10,3,6,moss,3.1,Mixed moss
2010,06MAT,F10,3,7,moss,4.1,Mixed moss
2010,06MAT,F10,3,8,moss,2.8,Mixed moss
2011,06MAT,CT,1,1,moss,14.2,Mixed moss
2011,06MAT,CT,1,2,moss,18.9,Mixed moss
2011,06MAT,CT,1,3,moss,24.6,Mixed moss
2011,06MAT,CT,1,4,moss,30.0,Mixed moss
2011,06MAT,CT,1,5,moss,24.3,Mixed moss
2011,06MAT,CT,1,6,moss,20.2,Mixed moss
2011,06MAT,CT,1,7,moss,13.8,Mixed moss
2011,06MAT,CT,1,8,moss,19.2,Mixed moss
2011,06MAT,F5,1,1,moss,2.2,Mixed moss
2011,06MAT,F5,1,2,moss,4.6,Mixed moss
2011,06MAT,F5,1,3,moss,9.3,Mixed moss
2011,06MAT,F5,1,4,moss,5.6,Mixed moss
2011,06MAT,F5,1,5,moss,7.0,Mixed moss
2011,06MAT,F5,1,6,moss,1.8,Mixed moss
2011,06MAT,F5,1,7,moss,8.8,Mixed moss
2011,06MAT,F5,1,8,moss,11.7,Mixed moss
2011,06MAT,F10,1,1,moss,8.5,Mixed moss
2011,06MAT,F10,1,2,moss,5.3,Mixed moss
2011,06MAT,F10,1,3,moss,8.5,Mixed moss
2011,06MAT,F10,1,4,moss,5.4,Mixed moss
2011,06MAT,F10,1,5,moss,4.6,Mixed moss
2011,06MAT,F10,1,6,moss,5.6,Mixed moss
2011,06MAT,F10,1,7,moss,1.6,Mixed moss
2011,06MAT,CT,2,1,moss,29.2,Mixed moss
2011,06MAT,CT,2,2,moss,20.7,Mixed moss
2011,06MAT,CT,2,3,moss,8.4,Mixed moss
2011,06MAT,CT,2,4,moss,14.7,Mixed moss
2011,06MAT,CT,2,5,moss,16.8,Mixed moss
2011,06MAT,CT,2,6,moss,9.4,Mixed moss
2011,06MAT,CT,2,7,moss,14.0,Mixed moss
2011,06MAT,CT,2,8,moss,23.1,Mixed moss
2011,06MAT,F5,2,1,moss,10.5,Mixed moss
2011,06MAT,F5,2,2,moss,7.0,Mixed moss
2011,06MAT,F5,2,3,moss,1.7,Mixed moss
2011,06MAT,F5,2,4,moss,1.4,Mixed moss
2011,06MAT,F5,2,5,moss,2.7,Mixed moss
2011,06MAT,F5,2,6,moss,5.9,Mixed moss
2011,06MAT,F5,2,7,moss,1.3,Mixed moss
2011,06MAT,F5,2,8,moss,0.8,Mixed moss
2011,06MAT,F10,2,2,moss,1.1,Mixed moss
2011,06MAT,F10,2,4,moss,0.5,Mixed moss
2011,06MAT,F10,2,5,moss,3.9,Mixed moss
2011,06MAT,F10,2,6,moss,1.5,Mixed moss
2011,06MAT,F10,2,7,moss,0.6,Mixed moss
2011,06MAT,CT,3,1,moss,10.2,Mixed moss
2011,06MAT,CT,3,2,moss,2.2,Mixed moss
2011,06MAT,CT,3,3,moss,12.7,Mixed moss
2011,06MAT,CT,3,4,moss,15.0,Mixed moss
2011,06MAT,CT,3,5,moss,7.2,Mixed moss
2011,06MAT,CT,3,6,moss,10.9,Mixed moss
2011,06MAT,CT,3,7,moss,20.0,Mixed moss
2011,06MAT,CT,3,8,moss,16.5,Mixed moss
2011,06MAT,F5,3,1,moss,1.8,Mixed moss
2011,06MAT,F5,3,2,moss,9.0,Mixed moss
2011,06MAT,F5,3,3,moss,15.2,Mixed moss
2011,06MAT,F5,3,4,moss,2.9,Mixed moss
2011,06MAT,F5,3,5,moss,1.6,Mixed moss
2011,06MAT,F5,3,6,moss,3.3,Mixed moss
2011,06MAT,F10,3,2,moss,2.9,Mixed moss
